SERIAL,DEPARTMENTID,HALLSTATUS,DISTRICT,THANA,SEX,PLACEOFBIRTH,STARTINGACADEMICYEAR2,ADMISSIONDATE,COURSENUMBER,LETTERGRADE,CLASSATTENDENCEMARKS,CLASSTESTMARKS,PARTAMARKS,PARTBMARKS,TOTALNUMBER,LEVELNAME,TERMNAME,GPA,CGPA,TERMCOUNT,CRHREARNED,TOTCRHRCOMPLETED
11354,CSE,Resident,,,M,,2006,1/1/2006,CSE 410,B+,INF,INF,NA,NA,51,4,2,4,3,8,21,160
11354,CSE,Resident,,,M,,2006,1/1/2006,CSE 433,A+,30,54,70,86,240,4,1,4,3,7,16,139
11354,CSE,Resident,,,M,,2006,1/1/2006,CSE 461,A+,30,51,92,84,257,4,2,4,3,8,21,160
11354,CSE,Resident,,,M,,2006,1/1/2006,CSE 462,A+,INF,INF,NA,NA,63,4,2,4,3,8,21,160
11354,CSE,Resident,,,M,,2006,1/1/2006,CSE 463,A,30,45,82,72,229,4,2,4,3,8,21,160
11354,CSE,Resident,,,M,,2006,1/1/2006,CSE 464,A,INF,INF,NA,NA,56,4,2,4,3,8,21,160
11354,CSE,Resident,,,M,,2006,1/1/2006,EEE 163,A+,30,57,96,68,251,1,1,3,3,1,20,20
11354,CSE,Resident,,,M,,2006,1/1/2006,EEE 164,B+,INF,INF,NA,NA,100,1,1,3,3,1,20,20
11354,CSE,Resident,,,M,,2006,1/1/2006,EEE 263,B,40,64,82,60,246,2,1,3,3,3,21,61
11354,CSE,Resident,,,M,,2006,1/1/2006,EEE 264,A-,INF,INF,NA,NA,110,2,1,3,3,3,21,61
11354,CSE,Resident,,,M,,2006,1/1/2006,EEE 269,A-,30,59,68,57,214,2,2,3,3,4,20,82
11354,CSE,Resident,,,M,,2006,1/1/2006,EEE 270,C+,INF,INF,NA,NA,75,2,2,3,3,4,20,82
11354,CSE,Resident,,,M,,2006,1/1/2006,HUM 175,B+,30,44,64,58,196,1,2,3,3,2,21,40
11354,CSE,Resident,,,M,,2006,1/1/2006,HUM 211,A-,20,25,51,51,147,4,1,4,3,7,16,139
11354,CSE,Resident,,,M,,2006,1/1/2006,HUM 272,A-,INF,INF,NA,NA,108,1,2,3,3,2,21,40
11354,CSE,Resident,,,M,,2006,1/1/2006,HUM 275,A-,20,27,50,42,139,4,2,4,3,8,21,160
11354,CSE,Resident,,,M,,2006,1/1/2006,HUM 371,A+,20,32,64,59,175,4,2,4,3,8,21,160
11354,CSE,Resident,,,M,,2006,1/1/2006,IPE 493,A,30,55,88,53,226,4,1,4,3,7,16,139
11354,CSE,Resident,,,M,,2006,1/1/2006,MATH 141,B,30,46,44,65,185,1,1,3,3,1,20,20
11354,CSE,Resident,,,M,,2006,1/1/2006,MATH 143,C+,40,66,48,54,208,1,2,3,3,2,21,40
11354,CSE,Resident,,,M,,2006,1/1/2006,MATH 241,B,24,41,60,59,184,2,1,3,3,3,21,61
11354,CSE,Resident,,,M,,2006,1/1/2006,MATH 243,C+,32,42,62,71,207,2,2,3,3,4,20,82
11354,CSE,Resident,,,M,,2006,1/1/2006,ME 160,A-,INF,INF,NA,NA,106,1,1,3,3,1,20,20
11354,CSE,Resident,,,M,,2006,1/1/2006,ME 165,B-,30,44,62,28,164,1,1,3,3,1,20,20
11354,CSE,Resident,,,M,,2006,1/1/2006,PHY 102,A-,INF,INF,NA,NA,108,1,1,3,3,1,20,20
11354,CSE,Resident,,,M,,2006,1/1/2006,PHY 109,B+,40,63,70,85,258,1,1,3,3,1,20,20
11355,MME,Resident,,,M,,2007,1/1/2007,CHEM 107,B,30,44,41,64,179,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,CHEM 114,B+,INF,INF,NA,NA,98,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,CHEM 221,A,30,43,71,80,224,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,CHEM 222,A+,INF,INF,NA,NA,128,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,EEE 155,B-,30,42,23,76,171,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,EEE 156,A-,INF,INF,NA,NA,108,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,EEE 267,A,30,20,94,89,233,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,HUM 101,B+,30,42,59,63,194,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,HUM 211,A-,20,31,44,53,148,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,HUM 303,A,30,42,88,70,230,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,IPE 483,B-,30,43,44,53,170,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,IPE 491,A,30,54,79,69,232,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MATH 171,A,18,51,77,88,234,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,MATH 173,A,30,45,90,72,237,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,MATH 271,A+,40,70,118,90,318,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,ME 141,B+,27,55,47,67,196,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,ME 160,B,INF,INF,NA,NA,91,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,ME 221,A,27,53,65,89,234,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,ME 243,B,30,40,47,62,179,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,ME 260,B+,INF,INF,NA,NA,102,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,MME 131,B,0,54,68,67,189,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 131,F,30,9,44,15,98,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,MME 138,A-,INF,INF,NA,NA,108,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,MME 211,B,20,23,46,30,119,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,MME 212,A-,INF,INF,NA,NA,53,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,MME 213,B-,40,44,121,31,236,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,MME 214,B,INF,INF,NA,NA,92,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,MME 222,C+,INF,INF,NA,NA,78,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,MME 230,C+,INF,INF,NA,NA,78,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,MME 231,B+,30,17,79,75,201,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,MME 235,C+,30,30,51,44,155,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,MME 238,B-,INF,INF,NA,NA,87,2,2,3,3,4,21,78
11355,MME,Resident,,,M,,2007,1/1/2007,MME 241,A-,30,45,71,66,212,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,MME 242,A-,INF,INF,NA,NA,105,2,1,3,3,3,20,58
11355,MME,Resident,,,M,,2007,1/1/2007,MME 300,S,INF,INF,NA,NA,Sat,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 321,B+,30,43,81,54,208,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 323,B-,30,35,55,47,167,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 325,B,30,22,86,50,188,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 338,A-,INF,INF,NA,NA,54,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 340,A,INF,INF,NA,NA,58,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 341,C+,27,49,60,13,149,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 342,A-,INF,INF,NA,NA,108,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 343,A-,30,23,80,76,209,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 344,B,INF,INF,NA,NA,46,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 345,B+,40,58,108,66,272,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 346,A-,INF,INF,NA,NA,105,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 347,C+,24,21,43,71,159,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 348,B,INF,INF,NA,NA,95,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 351,B-,30,31,74,40,175,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 354,A-,INF,INF,NA,NA,111,3,1,3,3,5,20,98
11355,MME,Resident,,,M,,2007,1/1/2007,MME 365,A-,30,40,82,61,213,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 366,A-,INF,INF,NA,NA,53,3,2,3,3,6,20,117
11355,MME,Resident,,,M,,2007,1/1/2007,MME 400,A+,INF,INF,NA,NA,374,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 400,X,INF,INF,NA,NA,Cont,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MME 411,A-,30,34,81,76,221,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MME 440,A,INF,INF,NA,NA,56,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MME 442,C+,INF,INF,NA,NA,79,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 443,B,30,30,68,58,186,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MME 444,B+,INF,INF,NA,NA,99,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MME 445,A,30,42,81,74,227,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 447,B-,27,44,46,57,174,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 449,B-,40,38,79,61,218,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 457,A,20,35,54,40,149,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 458,B-,INF,INF,NA,NA,41,4,2,3,3,8,25,160
11355,MME,Resident,,,M,,2007,1/1/2007,MME 467,B+,30,35,79,60,204,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MME 475,A+,30,54,74,83,241,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,MME 476,A,INF,INF,NA,NA,57,4,1,4,3,7,18,135
11355,MME,Resident,,,M,,2007,1/1/2007,PHY 102,B+,INF,INF,NA,NA,98,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,PHY 103,C+,24,48,86,5,163,1,1,3,3,1,17,17
11355,MME,Resident,,,M,,2007,1/1/2007,PHY 113,A,30,52,54,88,224,1,2,4,3,2,21,38
11355,MME,Resident,,,M,,2007,1/1/2007,SHOP 182,A+,INF,INF,NA,NA,123,1,2,4,3,2,21,38
11356,URP,Resident,,,M,,2007,1/1/2007,ARCH 106,A-,INF,INF,NA,NA,209,1,1,3,3,1,19,19
11356,URP,Resident,,,M,,2007,1/1/2007,ARCH 116,A,INF,INF,NA,NA,231,1,1,3,3,1,19,19
11356,URP,Resident,,,M,,2007,1/1/2007,ARCH 145,A,14,34,56,46,150,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,ARCH 226,B,INF,INF,NA,NA,190,2,2,3,3,4,20,80
11356,URP,Resident,,,M,,2007,1/1/2007,ARCH 233,B,8,23,43,53,127,2,2,3,3,4,20,80
11356,URP,Resident,,,M,,2007,1/1/2007,ARCH 355,B,18,34,53,79,184,3,2,3,3,6,20,120
11356,URP,Resident,,,M,,2007,1/1/2007,CE 209,A,12,35,52,50,149,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,CE 327,C+,24,8,72,55,159,3,1,3,3,5,20,100
11356,URP,Resident,,,M,,2007,1/1/2007,CE 329,C,30,24,46,36,136,3,2,3,3,6,20,120
11356,URP,Resident,,,M,,2007,1/1/2007,CE 439,D,0,26,55,39,120,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,CHEM 207,C+,30,35,52,33,150,1,1,3,3,1,19,19
11356,URP,Resident,,,M,,2007,1/1/2007,HUM 125,B-,12,28,42,29,111,1,1,3,3,1,19,19
11356,URP,Resident,,,M,,2007,1/1/2007,HUM 171,A-,30,47,77,59,213,1,1,3,3,1,19,19
11356,URP,Resident,,,M,,2007,1/1/2007,HUM 177,A-,30,52,73,60,215,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,HUM 179,B+,24,40,78,63,205,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,HUM 221,B,27,31,52,82,192,2,2,3,3,4,20,80
11356,URP,Resident,,,M,,2007,1/1/2007,HUM 225,A+,18,39,57,59,173,3,1,3,3,5,20,100
11356,URP,Resident,,,M,,2007,1/1/2007,HUM 272,A-,INF,INF,NA,NA,111,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,MATH 101,A-,18,36,54,33,141,1,1,3,3,1,19,19
11356,URP,Resident,,,M,,2007,1/1/2007,MATH 103,B,20,33,38,36,127,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 108,A+,INF,INF,NA,NA,240,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 111,A,21,56,78,70,225,1,1,3,3,1,19,19
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 113,B+,16,35,42,42,135,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 161,A-,30,48,51,80,209,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 162,A,INF,INF,NA,NA,232,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 196,B-,INF,INF,NA,NA,87,1,2,4,3,2,20,39
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 204,A,INF,INF,NA,NA,237,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 211,B,27,41,55,68,191,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 215,B+,21,44,61,79,205,2,2,3,3,4,20,80
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 217,A,18,54,75,87.5,235,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 218,A,INF,INF,NA,NA,226,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 261,B+,21,37,57,79,194,2,2,3,3,4,20,80
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 291,A,18,40,80,88,226,2,1,4,3,3,22,60
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 293,B,24,29,59,70,182,2,2,3,3,4,20,80
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 296,B-,INF,INF,NA,NA,178,2,2,3,3,4,20,80
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 312,A,INF,INF,NA,NA,225,3,1,3,3,5,20,100
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 321,B+,30,45,68,51,194,3,1,3,3,5,20,100
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 331,B+,12,51,39,94,196,3,2,3,3,6,20,120
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 332,B+,INF,INF,NA,NA,200,3,2,3,3,6,20,120
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 333,B+,18,41.5,85,59,204,3,2,3,3,6,20,120
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 343,B,30,46.8,38.5,66,181,3,1,3,3,5,20,100
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 345,A,30,52,74,78,234,3,2,3,3,6,20,120
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 362,B,INF,INF,NA,NA,179,3,1,3,3,5,20,100
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 396,B+,INF,INF,NA,NA,132,3,2,3,3,6,20,120
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 400,A+,INF,INF,NA,NA,493,4,2,3,3,8,20,158
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 400,X,INF,INF,NA,NA,Cont,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 401,C+,24,35,53,40,152,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 402,A,INF,INF,NA,NA,154,4,2,3,3,8,20,158
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 403,B-,12,37.5,42,77,169,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 412,A,INF,INF,NA,NA,224,4,2,3,3,8,20,158
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 413,C,18,18.5,58,39.5,134,4,2,3,3,8,20,158
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 434,B+,INF,INF,NA,NA,206,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 446,A+,INF,INF,NA,NA,240,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 451,B-,0,35.5,56,82,174,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 453,B-,12,36,50,67.5,166,4,2,3,3,8,20,158
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 470,S,INF,INF,NA,NA,Sat,4,1,3,3,7,18,138
11356,URP,Resident,,,M,,2007,1/1/2007,PLAN 471,B,12,42,60,65.5,180,4,2,3,3,8,20,158
11356,URP,Resident,,,M,,2007,1/1/2007,WRE 309,B+,27,50,63,59,199,3,1,3,3,5,20,100
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 101,F,0,0,0,0,0,1,1,2,2,-1,14,14
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 101,F,0,0,0,0,0,1,1,3,3,-1,20,52
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 101,F,0,0,Abs,Abs,0,4,1,2,3,14,3,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 101,F,0,0,Abs,Abs,0,4,1,3,3,9,1,122
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 101,F,0,0,Abs,Abs,0,4,2,2,3,10,3,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 101,F,0,Abs,Abs,Abs,0,4,1,0,3,12,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 113,F,0,0,Abs,Abs,0,4,2,0,3,15,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 113,NR,INF,INF,NA,NA,NR,4,2,NR,NR,18,NR,NR
11357,CSE,Attached,,,M,,2002,1/1/2002,CHEM 114,A-,INF,INF,NA,NA,70,1,1,2,2,-1,14,14
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 101,B-,30,44,41,54,169,1,1,2,2,-1,14,14
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 102,D,INF,INF,NA,NA,60,1,1,2,2,-1,14,14
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 103,C,30,39,2,69,140,1,2,2,2,-1,19,32
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 105,F,10,20,0,8,38,1,2,2,2,-1,19,32
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 106,D,INF,INF,NA,NA,62,1,2,2,2,-1,19,32
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 201,A,30,56,68,82,236,1,1,3,3,-1,20,52
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 201,F,0,0,Abs,Abs,0,4,2,0,3,16,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 201,F,0,0,Abs,Abs,0,4,2,0,3,11,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 201,F,0,0,Abs,Abs,0,4,2,0,3,13,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 203,B-,30,28,50,63,171,1,1,3,3,-1,20,52
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 204,D,INF,INF,NA,NA,30,1,1,3,3,-1,20,52
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 205,B-,30,15,53,74,172,1,1,3,3,-1,20,52
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 206,B,INF,INF,NA,NA,90,1,1,3,3,-1,20,52
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 207,D,18,30,38,46,132,2,2,3,3,-1,20,71
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 208,B-,INF,INF,NA,NA,43,4,1,3,3,9,1,122
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 208,F,INF,INF,NA,NA,0,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 208,F,INF,INF,NA,NA,5,2,2,3,3,-1,20,71
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 208,F,INF,INF,NA,NA,9,3,1,3,3,-1,10,115
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 209,C,27,34,19,59,139,2,2,3,3,-1,20,71
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 210,C,INF,INF,NA,NA,67,2,2,3,3,-1,20,71
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 211,B-,16,33.7,13,54,116.7,2,2,3,3,-1,20,71
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 214,D,INF,INF,NA,NA,60,2,2,3,3,-1,20,71
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 301,D,27,45,32,26,130,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 303,C+,30,40,51,30,151,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 304,B,INF,INF,NA,NA,92,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 305,D,21,26,36,41,124,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,0,0,0,0,0,3,1,3,3,-1,10,115
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,0,0,Abs,Abs,0,4,2,3,3,8,6,121
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,0,0,Abs,Abs,0,4,1,0,3,17,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,0,0,Abs,Abs,0,4,1,0,3,12,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,0,0,Abs,Abs,0,4,2,0,3,15,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,0,0,Abs,Abs,0,4,2,0,3,13,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,0,0,Abs,Abs,0,4,2,2,3,10,3,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,F,30,10,0,3,43,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 307,NR,INF,INF,NA,NA,NR,4,2,NR,NR,18,NR,NR
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,0,0,0,0,0,3,1,3,3,-1,10,115
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,0,0,48,18,66,4,1,0,3,17,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,0,0,66,40,106,4,2,2,3,10,3,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,0,0,Abs,Abs,0,4,1,0,3,12,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,0,0,Abs,Abs,0,4,2,0,3,15,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,0,0,Abs,Abs,0,4,2,0,3,13,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,0,0,Abs,Abs,0,4,2,3,3,8,6,121
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,F,18,1,16,77,112,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 309,NR,INF,INF,NA,NA,NR,4,2,NR,NR,18,NR,NR
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 310,D,INF,INF,NA,NA,30,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 311,D,30,57,4,34,125,2,1,2,3,-1,14,86
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 313,C+,21,43,23,65,152,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 314,A,INF,INF,NA,NA,59,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 315,C+,27,32,42,58,159,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 316,B+,INF,INF,NA,NA,52,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 317,C,30,34,33,46,143,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 318,A,INF,INF,NA,NA,57,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 319,A-,24,44,64,79,211,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 320,A,INF,INF,NA,NA,58,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 321,C,30,43,43,24,140,3,2,3,3,-1,20,106
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 322,F,INF,INF,NA,NA,0,4,1,2,3,14,3,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 322,F,INF,INF,NA,NA,0,4,2,0,3,13,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 322,F,INF,INF,NA,NA,Abs,4,2,0,3,16,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 322,F,INF,INF,NA,NA,Abs,4,2,0,3,11,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 400,F,INF,INF,NA,NA,0,4,1,3,3,9,1,122
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 400,F,INF,INF,NA,NA,0,4,2,0,3,15,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 400,F,INF,INF,NA,NA,0,4,2,0,3,13,0,125
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 400,F,INF,INF,NA,NA,Fail,4,1,0,3,17,0,128
11357,CSE,Attached,,,M,,2002,1/1/2002,CSE 400,F,INF,INF,NA,NA,Fail,4,2,0,3,11,0,125
